"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Turkmenistan","TKM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","1678578350.22709","2118839476.68997","2255241162.41307","2338995736.96495","2120607760.0266","","1383375762.05726","","","","2251369665.09511","2488895987.24317","2235315462.64273","1597417225.26253","2368429901.96078","2615746917.842","4234759810.82713","5200513478.46225","4962522005.44465","4519124480.36951","5816248545.96623","8543266342.0335","4385060561.40351","2749094210.52632","4216896701.75439","7391154701.75439","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","61172458754.9142","63907926093.5285","74586459482.6782","75013669756.835","82225432288.7158","86142211110.103","95606315590.34","98658487717.2033","106803895107.346","117369567320.923","128302956186.544","145106912643.642","162939445272.705","211780103944.027","273561661001.511","283856389337.768","317509237361.805","346947143407.632","395233637955.245","473757035559.19","564752003183.057","656005317950.741","614562463461.513","540728746906.146","525283418332.099","533913615916.88","562945352454.072","573444689184.27","647414671197.458","642738175875.65","815100618977.517","900856556298.165","1000329699423.98","1147410033117.77","1338382656181.46","1489495538748.57","1619072195546.83","1770686360201.18","1783474601947.2","1594942863610.35","1751611022852.67","1719632519845.03","1515505342187.15","1544069383101.59","1734588832666.24","2109847806400.05","2448916063962.6","2901287956086.04","3394996996013.26","3290213098203.34","4010771183736.95","4571800496426.34","4671371244679.69","4864036787387.92","5052222815961.04","4191190217888.27","4099209061568.55","4575057125724.41","4454787841467.7","4373320600087.01","3618949547182.18","",
"Timor-Leste","TLS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","810527800","1043456200","1112071500","913574000","772624300","668474300","763641300","1031871700","1201263700","1384741900","1539403100","1643241300","1789874300","1768053900","1888234000","1865440700","1882905700","1884030500","1922388600","2055057700","2040362800","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","17604189409.5356","18522754099.5934","19844424734.53","21504015719.7579","24016075286.8581","27307201567.489","31456936148.9068","36507334027.1073","44297916540.6931","60069641006.1401","79759389590.0853","89987023464.4241","107900469630.017","123639123757.41","144530578101.07","172334244720.943","192019056513.831","221584632698.999","252870504675.785","269237108547.333","296421832569.337","350844319128.525","300205100507.505","282887447944.262","289306886289.494","329095286149.263","196693698296.771","219987176134.384","232659624130.121","246361274623.976","279909288999.779","315870439580.034","337777883375.937","358271974173.07","360819438601.167","361374749214.625","373747442686.991","360804691332.586","385316918945.274","446544153942.744","504335679686.838","576890888007.064","708744844606.112","862725047738.807","949591884049.404","1040391499213.84","1014286471053","1128012547127.69","1048555478367.97","1092760940907.31","1060489521593.23","1083326300382.09","1025321133341.05","955013033688.341","986530095956.865","995819360605.419","",
"Tonga","TON","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","33122921.8484095","33047781.9870463","35202373.0317143","45547098.5464118","50276324.6143528","57308130.2664541","69903470.4665594","65677046.3535856","73746846.8468468","72206230.8029838","69498568.3357776","81856951.8716578","91062876.3478505","128890028.197898","124696861.342868","128022843.031332","159854234.150856","147509464.776186","151731936.416185","211459930.313589","227984892.595798","242724490.624239","240572299.168975","222210120.643432","214961774.183358","223125434.689769","198270488.452892","208379392.604826","228628968.344341","264087500.611038","307647680.95754","337432077.25621","361181205.372747","422540193.602694","395458503.140432","428732023.433045","454821680.039299","511160127.441147","527484369.592802","523872372.123821","534524213.885029","492274621.212121","535880931.915856","588383125.170936","593363308.244201","600777152.504221","",
"South Asia (IDA & IBRD)","TSA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","44042368425.6475","46696698625.559","49175467084.5594","54685043090.6115","62643336254.8676","67661165348.0126","57631652201.8818","64139650607.3885","64629929195.0033","70522504846.8288","76221871517.1001","82359461424.3155","82695319771.4497","92795836876.1976","115563024632.177","121133312011.133","114817538674.299","132475604369.013","152648413283.617","170924734419.651","209843858566.869","216359212639.246","223388401609.95","237370721480.595","236112842666.601","252973191461.612","268192760779.235","293184751537.577","310803425678.232","307431672172.353","325803006365.902","288806987280.437","302694144567.722","301317610880.789","335653215592.575","369506371289.467","406342311120.318","426500360048.09","432735347855.026","466849576539.32","488386736217.643","500625740860.425","517516858863.539","591113308874.967","657900612945.122","748040540964.664","836686763736.688","1041334918130.01","1092537626136.47","1194793716517.72","1423584892624.72","1610476673572.67","1625617418003.51","1683247915065.9","1855562680314.31","1961065469702.6","2127518810033.4","2427530055247.03","2523749793161.52","2670711011177.61","2499956201162.55","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","169590438030.933","166158791518.489","172825941712.583","171470832669.252","169062556463.028","180037492813.968","214509174927.306","221805726854.043","209851976375.761","243071104262.443","250275108795.789","261892127223.247","262208924128.3","258842868511.603","298328661774.607","311366621632.511","324128909652.823","320901471155.525","317710902516.881","319794481248.228","319420163660.854","344465883239.667","435051386250.127","535514761962.547","622306720515.925","696486341012.665","863348567944.753","944494071682.401","955298742461.733","1114808278503.12","1241185463560.71","1269282814659.13","1424427223665.05","1449273774181.52","1374348131983.92","1286241747795.91","1349355599886.37","1410904265463.34","1448565999018.16","1370144494329.18","",
"Trinidad and Tobago","TTO","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","668380952.380952","699047619.047619","739619047.619048","813714285.714286","878285714.285714","1174476190.47619","1328169822.14573","1715573255.08279","2159392789.37381","2518900343.64261","3196868008.94855","3348180970.14925","3979487179.48718","4596347909.65882","5287576875.76876","6645838478.6367","6417375455.65006","6409344845.09904","6250883912.78727","6229660144.18126","6380587177.95087","7261335012.59446","7515144201.7618","7968990440.66216","8021489518.59265","9829886363.63636","10324673913.0435","12046924468.5663","11435986848.66","12239521550.0198","14281378872.7926","14981919046.6406","16143503029.207","17011592166.5057","17741611869.8365","16594513752.0975","17154027941.892","18504888513.7511","21989910748.9329","24705580088.3179","25401186989.3633","26963636363.6364","30433510223.1934","34769336904.472","34176701473.7466","36172680717.0829","39922640201.8219","39565413803.1948","41625186734.021","43408125319.0836","40611455188.773","39936686398.7679","38400018436.0268","38241092024.3738","","","",
"Turkey","TUR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","9062885326.75709","5244444444.44444","5822222222.22222","6666666666.66667","7088888888.88889","7511111111.11111","8744444444.44444","9611111111.11111","10688888888.8889","11877777777.7778","10686956521.7391","11000871488.9053","13745583038.8693","17766784452.2968","25475694693.7603","31228361722.7531","34610353205.0084","40706588156.8715","45642863026.1099","60092673037.938","50013151319.0773","49069853172.5694","44774319760.3243","44201776835.4941","42838169521.1083","44184963878.134","46610576566.6929","66339115927.9956","64602664604.352","80304287168.6588","119850151803.238","124553952380.952","130662884057.971","147716218181.818","106662820945.946","137448600436.681","143082857493.857","152430545095.458","207478079785.194","201786147325.692","216353263595.649","156321142624.021","184189086717.091","245080457192.351","313177038582.953","382699251488.538","415701658872.944","514207109141.147","575355392009.22","501435311935.484","602586389606.069","640088733492.537","669541535523.385","721419593444.69","698465775325.566","638097225073.529","644803965961.392","626973692634.522","551715211871.427","550723485142.233","517825050213.98","",
"Tuvalu","TUV","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4282654357.03303","4986598672.91727","4710016287.76644","4391808998.35667","4563061227.2529","5012299880.10683","6147490062.96287","7119047249.5293","10432216979.162","10991981284.2837","11356992982.8331","11143120472.148","11434460925.9548","12116259714.7202","12845973059.3386","13909060819.0451","14101742035.546","16545583387.7026","20287474269.827","21167901865.9952","24461492086.3765","27088549175.3291","29651065919.1524","33409030629.5405","35756619654.8942","34960272762.7573","35113448565.0544","36226685449.3979","38757259146.2706","40547155571.6536","41139399073.2587","",
"Uganda","UGA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","354406708.595388","385151991.614256","387662473.794549","427296645.702306","477492662.473795","774649859.943978","817086834.733894","828571428.571429","888235294.117647","991316526.610644","","","","","","","","","","","","","2178500000","2186000000","3387770931.18456","3288771632.76959","3743804241.67603","6295605630.67944","6495550000","5227013571.40583","4324932997.34492","3347179324.09493","2865026332.29682","3021492906.00804","3682977578.05891","5471777811.44973","5394452332.19658","5387441249.88304","6187800226.59021","5492877041.08957","5695457998.02873","5431186878.25603","5822920240.84657","6130128826.07104","7127481625.28344","8142185348.59374","9154160378.42439","10850197643.4381","12233940564.7058","21468276300.6442","22607519538.1499","24292424301.228","23277542767.0032","23032794516.3912","24933735625.1534","27757538959.5791","23110587845.4617","24257620930.6502","26650690700.5201","28264605127.613","30367337041.3829","",
